at,score,content
2021-10-08 10:22:09,1,23分迎車時間と書いてるのに、運転士さんは１時間後来ました。問題点、ウーバーのナビでは高速優先、でもドライバーたちは迎車の時一般道路優先ですよ❗バカシステム
2021-10-03 08:24:15,1,23区内だが、捕まらない。他のタクシーアプリを使ったらすぐ捕まった。ゴミみたいなサービス。何度かトライして時間を無駄にした。利用を止めます。
2021-10-02 14:52:29,1,迎車料金も発生し、初めて乗ったのに割引なしと、最悪でした。
2021-10-02 04:51:16,4,呼んだタクシーの会社名がわからない
2021-10-01 06:41:11,1,1000円割引で3回乗ったが、表示される最大運賃よりも5割は高くつく。プロモーションコードの適用方法が不明で無駄に迎車料金を払ってしまった。乗務員が配車システムについて理解していない。大きな施設だと、住所と乗車地点が一致せず、追加の誘導が必要になる。とにかく使いづらい。デザインした人のセンスを疑う、
2021-10-01 02:54:06,1,キャンセルしたせいか、１日でクレジットから３０００円以上２回も引き落とされた
2021-09-30 15:03:24,2,Mkタクシーでバリュー支払いを頼んだら余分にバリューひかさるサポートに連絡してもなんも音沙汰なし
2021-09-30 13:05:42,1,詐欺のようなシステム　キャンペーン適用で0円適用が乗車まで確認していたが降車後　アブリで履歴をみたら通常料金を取られていた　アブリのシステムの問題といえどこの件については詐欺と同じです
2021-09-26 05:31:14,5,とても便利です。
2021-09-22 09:41:08,1,無線ランの為に利用出来ない。
2021-09-20 20:23:38,2,初回クーポンはタクシーのみです。 都心か運が良い時じゃないとタクシー表示されないみたいです。 前日にタクシー呼べるか確認したらタクシーが表示されましたが、当日はプレミアム2台のみでした。 車種は現行ヴェルファイアで大きめの荷物を持って移動のため助かりました。 移動中にアプリでルートが確認出来るため変なルートを通ったら即座に分かります。 クーポン使えなかったのは残念ですが、ルート外れる事もなく料金もほぼ最初に表示する金額に近くて問題は無かったです。 ・追記　東京23区全域がエリアではありません。しかも後で知りましたが、自分が乗車した区と降りた区が別でしたが共にサービス提供エリア外でした。23区でエリア外ってなに？　タクシーは乗車、降車共に好きな所で利用できるのが利点なのにエリア外あるとか意味不明、なぜ提供エリア外で乗り降り出来たかも意味不明………
2021-09-20 07:48:13,3,第一京浜や明治通り沿いで歩道にマップのピンを指定するのに、何故か裏通りの建物(企業等)が自動的に指定され、裏通りに配車される場合があり困る。
2021-09-18 07:29:41,5,very easy to use
2021-09-18 03:44:45,5,ワクチン接種クーポン助かりました。ドライバーさんもすばらしいサービスでした。
2021-09-14 23:38:31,5,初めての利用でしたが良かったです。
2021-09-14 08:57:33,1,ご利用になれる車両がございません。 こんなに呼べないもんなのか。 行きも帰りもタクシー呼べず、他を使いました。
2021-09-14 01:17:33,5,便利でした
2021-09-08 05:36:11,4,わからないけど
2021-09-07 21:59:29,5,利用したい時に利用でき、割引サービスも良いと思いました。
2021-09-05 15:11:46,4,いいね👍️
2021-09-05 09:26:26,5,使いやすい
2021-09-05 04:45:25,5,すぐに配車されてよかったです
2021-09-01 03:49:03,5,いつもお世話になっております。大変助かります。
2021-08-29 23:07:48,1,大回りをさせられて、事前に出ていた料金範囲の上限プラス1200円もとられた
2021-08-27 04:11:26,4,キャンペーン適用で割安になるのは嬉しいが、配車に時間がかかったりエラーが出たりする。 また、現在キャンペーンで「毎回420円オフ」になっているのですが、迎車料金をとっているタクシー会社から配車されると迎車料金が上乗せで請求されるので、420円オフは相殺されます。迎車料金無料になるは有り難いのですが、こちらが指定して手配しているわけではないので、UVERさんとタクシー会社さんの間で迎車料金は無くす等のやり取りをしてもらえたら嬉しい。
2021-08-22 18:58:38,4,たまに高い
2021-08-20 15:12:36,1,コロナワクチン会場に2往復できるキャンペーンコードを使ったがワクチン2回目はコードが適用されず往復で4000円以上払うことになってしまった。どこにどのように連絡したら良いのか非常に分かりにくい上に返事も来なくてがっかりしている。
2021-08-18 06:32:44,2,よく利用するのだが、ブッキングしたドライバーから目的地は何処なのか？と多々電話が来る。あと、サポートセンターに問い合わせが出来ない。そこだけ。
2021-08-17 07:51:09,3,迎車予約がなかなか出来なかった
2021-08-14 04:12:38,4,雨の日に迎えに来てもらえて迎車料金がかからない。
2021-08-14 02:10:07,4,ドライバーさんの割当や、車の現在地、走行ルートがリアルタイムで表示され、とても使い勝手のよいアプリです。ただ、最短ではなく、大回りのルートで提示されるのがやや難です。
2021-08-14 01:18:11,5,配車までの時間が把握でき、準備ができました。
2021-08-09 11:57:59,2,地図アプリの精度が微妙
2021-08-09 09:03:14,2,ウーバータクシーを利用。 正しく入力しているのに、カード情報の更新がエラーになり現金払いしか選択できず、クーポンの使用が出来なかった。また乗車後、呼び出し時に経由地の設定をしていたにも関わらず、メーターを入れたら消えてしまい、再度口頭で指示をしなければならなかった。
2021-08-07 03:54:46,5,非常に便利（笑）
2021-08-06 04:29:30,1,プロモーションコード利用の見積もりが誤っており、1000円以上高く取られた。
2021-08-05 20:49:24,5,便利です。
