at,score,content
2022-08-23 11:48:01,2,アンドロイドだと地図が回転しない。iosだと目的地方向に自動で向く。せめて手動で地図を回転出来るようにしてほしい。 あと地図のコントラストがあまり無く、道がわかりにくい。
2022-08-23 11:18:08,1,注文受信したときの音が途切れ途切れになる。 配達完了をスライドしても、次の画面に切り替わるのがめちゃ遅い。 さっきのにも準ずるけど、置き配時に画像反映されるのが遅い。 など、不具合をあげりゃキリがない。はよ、改善しろ。Wi-Fi繋げてても、こういう状態
2022-08-23 06:19:57,2,アプリリニューアルしてから、クエスト画面見たらフリーズしてメイン画面等戻らない再起動しないと元に戻らない。 再インストールしても同じ症状 スマホAndroidソニーエクスペリア最新機種 機種によってなるのかわかりませんが、至急改善お願いします。 また、売上明細と合計金額が合わない事が多々あり売上明細金額のダブリが多々あります。改善お願いします。
2022-08-22 19:18:56,1,サポート体制が著しく弱い。他社にない強みがあるがゆえの驕りを強く感じる。出来るのであれば他社に乗り換えたい。
2022-08-22 06:08:17,1,このアプリのマップのままで向かう事が多いが、移動の途中、特にもうすぐ着きそうな重要な所で点滅したようになって動かなくなる。お客様の置き配が反映されないバグもある模様。低評価を集める爆弾装置。各配達員いつアカウント停止されてもおかしくない。
2022-08-22 03:29:56,1,Uberはまじで糞。 特に、サポートは星1どころかマイナスです。配達員が客になることも有り得るのにものすごく対応が悪いです。ある程度成長し認知され調子に乗っているのでしょうか？小さい火種(不満)はいずれ大きな炎になることがわからないのでしょうか？
2022-08-19 22:23:35,2,軽微なアップデート？修正？改悪？がたびたび行われているからか、開くとどこか変わっていることが少なくない。そのことの通知が全くないから困る。 今回は、クエストを開くと、戻れない状態発生。いちいちアプリ再起動が必要。何をいじったのですか？ あと、クエストを選択式に戻してください。
2022-08-19 20:49:21,1,何で住所コピー出来ないのか謎だし優秀な地図アプリのゼンリンと連携出来るようにして貰いたい
2022-08-19 12:15:24,3,受取り側の正しい情報を送って欲しい。 ただ希望はそれだけ。 住所が変更されましたとか余計な情報は要らない。
2022-08-14 15:08:53,1,サポートセンターと連絡取れない❓どおすれば良いの⁉️教えて
2022-08-14 07:17:12,5,ウーバーイーツいつでも、どこまでも
2022-08-12 09:46:19,2,定期的なアップデートを繰り返しているが、何が変わったのか全く分からない。 それよりも配達中にアプリがフリーズしたり、地図の読み込みがとにかく遅い、そしてアプリが落ちている事すらある。 配達員への采配はよくできたシステムだと思いますが、とにかくストレスを感じる事が多い。 いつになったら改善されるのでしょうか。
2022-08-11 18:23:19,1,毎回毎回こっちから連絡しないと対応してくれないのはめんどくさいし、連絡したらすぐ対応出来るなら、こちらから連絡する前にもう少し早くどうにか出来るのではと疑問に思う。つまりは、めんどくさい。
2022-08-05 07:41:06,1,サポートがわかりにすぎる。また、不明な点についてこちらから問い合わせる手段がない
2022-08-03 23:19:59,2,アプリの問題と言うよりサポートセンターに問い合わせが出来ないのが本当に不安だし不便。 プロモーション料が3週間経っても反映されないので問い合わせを試みたけど、どこから問い合わせるのかわからない。 そもそもヘルプの意味が全くと言っていい程、開けてもなんの解決もしない。 もっと簡単に問い合わせ出来るようにして頂きたいです。
2022-08-03 02:07:03,1,すぐ落ちる欠陥が致命的
2022-08-02 14:55:25,2,配達方法の変更で自転車から原付の申請をして1日経っても返りがまったくなし。 バイクでの配達ができずに困ってる最中。 そもそもチャットでのやり取り自体、迅速化に欠ける。 登録も初見の人はわからなさすぎて断念することもあるみたい。 もう少しスリム化してほしいものだ
